#Otip_chr	start	end	meanCov
Otip_V	6620000	6629999	229.5908
Otip_V	6630000	6639999	200.5376
Otip_V	6640000	6649999	199.8762
Otip_V	6650000	6659999	206.2314
Otip_V	6660000	6669999	207.9317
Otip_V	6670000	6679999	208.8795
Otip_V	6680000	6689999	192.3406
Otip_V	6690000	6699999	210.3606
Otip_V	6700000	6709999	201.8178
Otip_V	6710000	6719999	195.7114
Otip_V	6720000	6729999	212.4522
Otip_V	6730000	6739999	209.7765
Otip_V	6740000	6749999	205.4925
Otip_V	6750000	6759999	195.9841
Otip_V	6760000	6769999	201.9444
Otip_V	6770000	6779999	212.6592
Otip_V	6780000	6789999	210.7762
Otip_V	6790000	6799999	214.4845
Otip_V	6800000	6809999	199.8992
Otip_V	6810000	6819999	206.9921
Otip_V	6820000	6829999	195.9716
Otip_V	6830000	6839999	212.3933
Otip_V	6840000	6849999	203.2091
Otip_V	6850000	6859999	192.3454
Otip_V	6860000	6869999	196.1632
Otip_V	6870000	6879999	210.6116
Otip_V	6880000	6889999	209.4473
Otip_V	6890000	6899999	220.3275
Otip_V	6900000	6909999	203.6711
Otip_V	6910000	6919999	205.0362
Otip_V	6920000	6929999	223.0997
Otip_V	6930000	6939999	203.2618
Otip_V	6940000	6949999	200.9108
Otip_V	6950000	6959999	197.4335
Otip_V	6960000	6969999	206.9353
Otip_V	6970000	6979999	203.4399
Otip_V	6980000	6989999	210.4318
Otip_V	6990000	6999999	213.5708
Otip_V	7000000	7009999	219.4056
Otip_V	7010000	7019999	213.9815
Otip_V	7020000	7029999	200.693
Otip_V	7030000	7039999	201.5982
Otip_V	7040000	7049999	207.4897
Otip_V	7050000	7059999	209.3211
Otip_V	7060000	7069999	193.6535
Otip_V	7070000	7079999	209.0327
Otip_V	7080000	7089999	204.708
Otip_V	7090000	7099999	217.2013
Otip_V	7100000	7109999	197.3113
Otip_V	7110000	7119999	199.4938
Otip_V	7120000	7129999	205.1906
Otip_V	7130000	7139999	204.2637
Otip_V	7140000	7149999	202.5442
Otip_V	7150000	7159999	209.3843
Otip_V	7160000	7169999	211.2842
Otip_V	7170000	7179999	206.1299
Otip_V	7180000	7189999	203.9778
Otip_V	7190000	7199999	215.9808
Otip_V	7200000	7209999	205.2237
Otip_V	7210000	7219999	208.0457
Otip_V	7220000	7229999	203.4035
Otip_V	7230000	7239999	204.6745
Otip_V	7240000	7249999	202.6798
Otip_V	7250000	7259999	196.2919
Otip_V	7260000	7269999	211.3474
Otip_V	7270000	7279999	223.8028
Otip_V	7280000	7289999	206.5273
Otip_V	7290000	7299999	204.8034
Otip_V	7300000	7309999	209.6416
Otip_V	7310000	7319999	190.5239
Otip_V	7320000	7329999	216.0443
Otip_V	7330000	7339999	209.6426
Otip_V	7340000	7349999	188.2388
Otip_V	7350000	7359999	200.8862
Otip_V	7360000	7369999	209.612
Otip_V	7370000	7379999	200.8577
Otip_V	7380000	7389999	191.8568
Otip_V	7390000	7399999	195.9493
Otip_V	7400000	7409999	203.3984
Otip_V	7410000	7419999	200.5413
Otip_V	7420000	7429999	216.6078
Otip_V	7430000	7439999	0
Otip_V	7440000	7449999	0
Otip_V	8200000	8209999	0
Otip_V	8210000	8219999	0
Otip_V	8220000	8229999	0
Otip_V	8230000	8239999	0
Otip_V	8240000	8249999	206.3607
Otip_V	8250000	8259999	196.0589
Otip_V	8260000	8269999	221.2987
Otip_V	8270000	8279999	207.3623
Otip_V	8280000	8289999	197.2828
Otip_V	8290000	8299999	203.142
Otip_V	8300000	8309999	217.2918
Otip_V	8310000	8319999	220.5443
Otip_V	8320000	8329999	211.0255
Otip_V	8330000	8339999	211.5294
Otip_V	8340000	8349999	215.2792
Otip_V	8350000	8359999	209.044
Otip_V	8360000	8369999	215.0325
Otip_V	8370000	8379999	210.1308
Otip_V	8380000	8389999	207.0427
Otip_V	8390000	8399999	221.4385
Otip_V	8400000	8409999	221.9194
Otip_V	8410000	8419999	213.3687
Otip_V	8420000	8429999	212.2427
Otip_V	8430000	8439999	190.3041
Otip_V	8440000	8449999	215.2987
Otip_V	8450000	8459999	209.8258
Otip_V	8460000	8469999	215.3363
Otip_V	8470000	8479999	208.6023
Otip_V	8480000	8489999	211.4099
Otip_V	8490000	8499999	190.5659
Otip_V	8500000	8509999	212.9056
Otip_V	8510000	8519999	208.2824
Otip_V	8520000	8529999	197.19
Otip_V	8530000	8539999	197.339
Otip_V	8540000	8549999	210.7761
Otip_V	8550000	8559999	209.1693
Otip_V	8560000	8569999	213.2159
Otip_V	8570000	8579999	223.1927
Otip_V	8580000	8589999	212.5873
Otip_V	8590000	8599999	193.254
Otip_V	8600000	8609999	193.2161
Otip_V	8610000	8619999	196.5323
Otip_V	8620000	8629999	197.8685
Otip_V	8630000	8639999	208.2949
Otip_V	8640000	8649999	210.9493
Otip_V	8650000	8659999	214.4891
Otip_V	8660000	8669999	199.77
Otip_V	8670000	8679999	209.3678
Otip_V	8680000	8689999	220.2162
Otip_V	8690000	8699999	206.8415
Otip_V	8700000	8709999	230.1369
Otip_V	8710000	8719999	223.4843
Otip_V	8720000	8729999	209.2894
Otip_V	8730000	8739999	220.2041
Otip_V	8740000	8749999	213.0527
Otip_V	8750000	8759999	191.8943
Otip_V	8760000	8769999	204.5083
Otip_V	8770000	8779999	215.1292
Otip_V	8780000	8789999	207.8557
Otip_V	8790000	8799999	207.1426
Otip_V	8800000	8809999	222.6556
Otip_V	8810000	8819999	208.4303
Otip_V	8820000	8829999	203.4115
Otip_V	8830000	8839999	193.4344
Otip_V	8840000	8849999	198.7526
Otip_V	8850000	8859999	210.7685
Otip_V	8860000	8869999	208.924
Otip_V	8870000	8879999	194.7673
Otip_V	8880000	8889999	199.5188
Otip_V	8890000	8899999	214.8165
Otip_V	8900000	8909999	212.8438
Otip_V	8910000	8919999	211.2299
Otip_V	8920000	8929999	209.0979
Otip_V	8930000	8939999	229.9403
Otip_V	8940000	8949999	204.5955
Otip_V	8950000	8959999	198.1921
Otip_V	8960000	8969999	220.7215
Otip_V	8970000	8979999	225.5683
Otip_V	8980000	8989999	204.2499
Otip_V	8990000	8999999	196.4836
Otip_V	9000000	9009999	215.436
Otip_V	9010000	9019999	221.5734
Otip_V	9020000	9029999	211.666
Otip_V	9030000	9039999	219.2491
Otip_V	9040000	9049999	207.9074
Otip_V	9050000	9059999	201.9189
Otip_V	9060000	9069999	201.8192
Otip_V	9070000	9079999	215.3138
Otip_V	9080000	9089999	216.2918
Otip_V	9090000	9099999	222.3189
Otip_V	9100000	9109999	215.12
Otip_V	9110000	9119999	216.7514
Otip_V	9120000	9129999	205.3929
Otip_V	9130000	9139999	199.2459
Otip_V	9140000	9149999	198.854
Otip_V	9150000	9159999	221.1471
Otip_V	9160000	9169999	221.7538
Otip_V	9170000	9179999	212.1363
Otip_V	9180000	9189999	215.3595
Otip_V	9190000	9199999	208.3589
Otip_V	9200000	9209999	203.6736
Otip_V	9210000	9219999	218.8251
Otip_V	9220000	9229999	211.3083
Otip_V	9230000	9239999	205.0387
Otip_V	9240000	9249999	214.971
Otip_V	9250000	9259999	220.5088
Otip_V	9260000	9269999	209.8947
Otip_V	9270000	9279999	207.2208
Otip_V	9280000	9289999	206.7029
Otip_V	9290000	9299999	206.1249
Otip_V	9300000	9309999	210.9424
Otip_V	9310000	9319999	210.9582
Otip_V	9320000	9329999	214.7941
Otip_V	9330000	9339999	203.8874
Otip_V	9340000	9349999	209.4052
Otip_V	9350000	9359999	214.6593
Otip_V	9360000	9369999	204.9499
Otip_V	9370000	9379999	202.9865
Otip_V	9380000	9389999	218.6069
Otip_V	9390000	9399999	224.0006
Otip_V	9400000	9409999	223.9346
Otip_V	9410000	9419999	211.4459
Otip_V	9420000	9429999	216.1309
Otip_V	9430000	9439999	209.9735
Otip_V	9440000	9449999	212.9094
Otip_V	9450000	9459999	218.4684
Otip_V	9460000	9469999	218.7491
Otip_V	9470000	9479999	210.3221
Otip_V	9480000	9489999	193.0939
Otip_V	9490000	9499999	184.5888
Otip_V	9500000	9509999	208.2973
Otip_V	9510000	9519999	212.4479
Otip_V	9520000	9529999	205.4325
Otip_V	9530000	9539999	209.9107
Otip_V	9540000	9549999	211.6806
Otip_V	9550000	9559999	216.486
Otip_V	9560000	9569999	200.4635
Otip_V	9570000	9579999	217.6978
Otip_V	9580000	9589999	211.881
Otip_V	9590000	9599999	206.3097
Otip_V	9600000	9609999	212.5065
Otip_V	9610000	9619999	224.8666
Otip_V	9620000	9629999	194.2197
Otip_V	9630000	9639999	216.1892
Otip_V	9640000	9649999	218.7833
Otip_V	9650000	9659999	211.2896
Otip_V	9660000	9669999	212.8332
Otip_V	9670000	9679999	203.0249
Otip_V	9680000	9689999	222.3791
Otip_V	9690000	9699999	212.2683
Otip_V	9700000	9709999	228.0804
Otip_V	9710000	9719999	212.9043
Otip_V	9720000	9729999	213.8305
Otip_V	9730000	9739999	212.1067
Otip_V	9740000	9749999	195.6217
Otip_V	9750000	9759999	209.6141
Otip_V	9760000	9769999	200.9489
Otip_V	9770000	9779999	193.0208
Otip_V	9780000	9789999	198.4204
Otip_V	9790000	9799999	213.1044
Otip_V	9800000	9809999	211.559
Otip_V	9810000	9819999	208.6342
Otip_V	9820000	9829999	214.1315
Otip_V	9830000	9839999	196.9604
Otip_V	9840000	9849999	220.1148
Otip_V	9850000	9859999	215.7423
Otip_V	9860000	9869999	199.1589
Otip_V	9870000	9879999	207.653
Otip_V	9880000	9889999	210.6988
Otip_V	9890000	9899999	215.5794
Otip_V	9900000	9909999	214.4522
Otip_V	9910000	9919999	202.4885
Otip_V	9920000	9929999	216.0115
Otip_V	9930000	9939999	226.8204
Otip_V	9940000	9949999	220.7099
Otip_V	9950000	9959999	205.9274
Otip_V	9960000	9969999	211.1544
Otip_V	9970000	9979999	215.6534
Otip_V	9980000	9989999	206.3581
Otip_V	9990000	9999999	196.0673
Otip_V	10000000	10009999	215.4931
Otip_V	10010000	10019999	212.5699
Otip_V	10020000	10029999	204.4897
Otip_V	10030000	10039999	214.5771
Otip_V	10040000	10049999	197.7579
Otip_V	10050000	10059999	204.0834
Otip_V	10060000	10069999	206.3038
Otip_V	10070000	10079999	211.4427
Otip_V	10080000	10089999	203.8627
Otip_V	10090000	10099999	213.1748
Otip_V	10100000	10109999	223.9578
Otip_V	10110000	10119999	221.4902
Otip_V	10120000	10129999	211.8947
Otip_V	10130000	10139999	213.4837
Otip_V	10140000	10149999	218.2287
Otip_V	10150000	10159999	214.9731
Otip_V	10160000	10169999	208.6071
Otip_V	10170000	10179999	192.085
Otip_V	10180000	10189999	205.3416
Otip_V	10190000	10199999	214.4089
Otip_V	10200000	10209999	215.0291
Otip_V	10210000	10219999	202.9362
Otip_V	10220000	10229999	206.5987
Otip_V	10230000	10239999	212.4227
Otip_V	10240000	10249999	207.9273
Otip_V	10250000	10259999	238.7497
Otip_V	10260000	10269999	218.3738
Otip_V	10270000	10279999	217.3334
Otip_V	10280000	10289999	212.6715
Otip_V	10290000	10299999	214.8361
Otip_V	10300000	10309999	221.4229
Otip_V	10310000	10319999	220.9155
Otip_V	10320000	10329999	212.6078
Otip_V	10330000	10339999	202.5457
Otip_V	10340000	10349999	208.5832
Otip_V	10350000	10359999	211.217
Otip_V	10360000	10369999	217.7461
Otip_V	10370000	10379999	226.7478
Otip_V	10380000	10389999	226.4588
Otip_V	10390000	10399999	199.233
Otip_V	10400000	10409999	192.6041
Otip_V	10410000	10419999	228.105
Otip_V	10420000	10429999	211.2867
Otip_V	10430000	10439999	217.8425
Otip_V	10440000	10449999	204.5178
Otip_V	10450000	10459999	206.5201
Otip_V	10460000	10469999	208.0369
Otip_V	10470000	10479999	217.434
Otip_V	10480000	10489999	211.9989
Otip_V	10490000	10499999	207.4202
Otip_V	10500000	10509999	208.8265
Otip_V	10510000	10519999	206.8132
Otip_V	10520000	10529999	217.3592
Otip_V	10530000	10539999	211.8642
Otip_V	10540000	10549999	207.2468
Otip_V	10550000	10559999	215.9825
Otip_V	10560000	10569999	206.5786
Otip_V	10570000	10579999	220.1844
Otip_V	10580000	10589999	195.8908
Otip_V	10590000	10599999	195.3343
Otip_V	10600000	10609999	191.3964
Otip_V	10610000	10619999	200.966
Otip_V	10620000	10629999	193.5661
Otip_V	10630000	10639999	202.6239
Otip_V	10640000	10649999	201.0533
Otip_V	10650000	10659999	206.8789
Otip_V	10660000	10669999	205.4895
Otip_V	10670000	10679999	220.7587
Otip_V	10680000	10689999	219.1804
Otip_V	10690000	10699999	199.5519
Otip_V	10700000	10709999	200.3
Otip_V	10710000	10719999	210.8043
Otip_V	10720000	10729999	195.8614
Otip_V	10730000	10739999	228.0188
Otip_V	10740000	10749999	225.1705
Otip_V	10750000	10759999	206.6044
Otip_V	10760000	10769999	211.3572
Otip_V	10770000	10779999	186.8363
Otip_V	10780000	10789999	83.44871794871794
Otip_V	10790000	10799999	27.7452
Otip_V	10800000	10809999	13.789248843004628
Otip_V	10810000	10817473	30.91145038167939
Otip_X	0	9999	49.01127897350993
Otip_X	10000	19999	21.37537688442211
Otip_X	20000	29999	24.718290119131044
Otip_X	30000	39999	26.160172292897926
Otip_X	40000	49999	22.612
Otip_X	50000	59999	174.0044
Otip_X	60000	69999	217.6819
Otip_X	70000	79999	214.4858
Otip_X	80000	89999	204.7036
Otip_X	90000	99999	211.2434
Otip_X	100000	109999	211.9555
Otip_X	110000	119999	207.1838
Otip_X	120000	129999	209.5514
Otip_X	130000	139999	209.137
Otip_X	140000	149999	209.5753
Otip_X	150000	159999	209.7721
Otip_X	160000	169999	204.0226
Otip_X	170000	179999	199.3018
Otip_X	180000	189999	200.8798
Otip_X	190000	199999	204.7326
Otip_X	200000	209999	214.4946
Otip_X	210000	219999	195.6513
Otip_X	220000	229999	205.0825
Otip_X	230000	239999	198.6548
Otip_X	240000	249999	202.3724
Otip_X	250000	259999	213.5312
Otip_X	260000	269999	200.3458
Otip_X	270000	279999	206.1738
Otip_X	280000	289999	212.2503
Otip_X	290000	299999	214.9255
Otip_X	300000	309999	202.3647
Otip_X	310000	319999	211.6827
Otip_X	320000	329999	210.5946
Otip_X	330000	339999	207.8637
Otip_X	340000	349999	199.2588
Otip_X	350000	359999	213.5151
Otip_X	360000	369999	216.5425
Otip_X	370000	379999	230.6664
Otip_X	380000	389999	210.9392
Otip_X	390000	399999	214.022
Otip_X	400000	409999	215.6552
Otip_X	410000	419999	218.3137
Otip_X	420000	429999	213.6191
Otip_X	430000	439999	219.4523
Otip_X	440000	449999	219.8812
Otip_X	450000	459999	196.0578
Otip_X	460000	469999	210.5588
Otip_X	470000	479999	212.8472
Otip_X	480000	489999	206.5365
Otip_X	490000	499999	214.0409
Otip_X	500000	509999	200.5979
Otip_X	510000	519999	208.2272
Otip_X	520000	529999	229.3739
Otip_X	530000	539999	216.8558
Otip_X	540000	549999	197.0821
Otip_X	550000	559999	212.08
Otip_X	560000	569999	207.669
Otip_X	570000	579999	192.1761
Otip_X	580000	589999	205.093
Otip_X	590000	599999	214.0194
Otip_X	600000	609999	199.1353
Otip_X	610000	619999	202.5935
Otip_X	620000	629999	210.4896
Otip_X	630000	639999	203.1939
Otip_X	640000	649999	218.5112
Otip_X	650000	659999	208.8152
Otip_X	660000	669999	207.8284
Otip_X	670000	679999	204.2011
Otip_X	680000	689999	207.9107
Otip_X	690000	699999	196.4655
Otip_X	700000	709999	212.5075
Otip_X	710000	719999	201.5401
Otip_X	720000	729999	216.1151
Otip_X	730000	739999	208.3108
Otip_X	740000	749999	203.2757
Otip_X	750000	759999	215.9285
Otip_X	760000	769999	216.2587
Otip_X	770000	779999	195.3087
Otip_X	780000	789999	196.6605
Otip_X	790000	799999	198.7257
Otip_X	800000	809999	206.1754
Otip_X	810000	819999	211.9793
Otip_X	820000	829999	211.405
Otip_X	830000	839999	191.8355
Otip_X	840000	849999	208.0718
Otip_X	850000	859999	197.2978
Otip_X	860000	869999	208.8035
Otip_X	870000	879999	213.7613
Otip_X	880000	889999	195.0413
Otip_X	890000	899999	207.4032
Otip_X	900000	909999	194.4845
Otip_X	910000	919999	196.6552
Otip_X	920000	929999	194.3739
Otip_X	930000	939999	193.1763
Otip_X	940000	949999	205.2043
Otip_X	950000	959999	209.3459
Otip_X	960000	969999	208.4884
Otip_X	970000	979999	210.2663
Otip_X	980000	989999	196.0542
Otip_X	990000	999999	201.066
Otip_X	1000000	1009999	206.6217
Otip_X	1010000	1019999	204.048
Otip_X	1020000	1029999	205.8969
Otip_X	1030000	1039999	205.7671
Otip_X	1040000	1049999	216.9559
Otip_X	1050000	1059999	226.0133
Otip_X	1060000	1069999	197.962
Otip_X	1070000	1079999	200.1313
Otip_X	1080000	1089999	199.0627
Otip_X	1090000	1099999	211.4271
Otip_X	1100000	1109999	212.8474
Otip_X	1110000	1119999	229.7166
Otip_X	1120000	1129999	211.1784
Otip_X	1130000	1139999	236.4145
Otip_X	1140000	1149999	216.5642
Otip_X	1150000	1159999	213.0851
Otip_X	1160000	1169999	215.6471
Otip_X	1170000	1179999	211.7079
Otip_X	1180000	1189999	209.9468
Otip_X	1190000	1199999	205.8828
Otip_X	1200000	1209999	205.845
Otip_X	1210000	1219999	204.3919
Otip_X	1220000	1229999	210.7552
Otip_X	1230000	1239999	211.7335
Otip_X	1240000	1249999	207.9196
Otip_X	1250000	1259999	205.1603
Otip_X	1260000	1269999	203.2216
Otip_X	1270000	1279999	197.2113
Otip_X	1280000	1289999	198.0181
Otip_X	1290000	1299999	196.8945
Otip_X	1300000	1309999	205.5081
Otip_X	1310000	1319999	210.7245
Otip_X	1320000	1329999	205.2937
Otip_X	1330000	1339999	209.8872
Otip_X	1340000	1349999	210.6192
Otip_X	1350000	1359999	209.8477
Otip_X	1360000	1369999	210.2956
Otip_X	1370000	1379999	195.5096
Otip_X	1380000	1389999	190.5861
Otip_X	1390000	1399999	206.2681
Otip_X	1400000	1409999	199.2999
Otip_X	1410000	1419999	237.6478
Otip_X	1420000	1429999	216.2606
Otip_X	1430000	1439999	207.0935
Otip_X	1440000	1449999	209.2851
Otip_X	1450000	1459999	207.6619
Otip_X	1460000	1469999	226.1258
Otip_X	1470000	1479999	234.8464
Otip_X	1480000	1489999	221.7785
Otip_X	1490000	1499999	213.2623
Otip_X	1500000	1509999	197.5741
Otip_X	1510000	1519999	219.2754
Otip_X	1520000	1529999	222.3407
Otip_X	1530000	1539999	211.7443
Otip_X	1540000	1549999	189.8149
Otip_X	1550000	1559999	204.8741
Otip_X	1560000	1569999	198.8459
Otip_X	1570000	1579999	209.6693
Otip_X	1580000	1589999	211.909
Otip_X	1590000	1599999	193.4828
Otip_X	1600000	1609999	206.6023
Otip_X	1610000	1619999	206.4425
Otip_X	1620000	1629999	207.3187
Otip_X	1630000	1639999	204.9962
Otip_X	1640000	1649999	212.4363
Otip_X	1650000	1659999	218.0033
Otip_X	1660000	1669999	199.4738
Otip_X	1670000	1679999	211.6729
Otip_X	1680000	1689999	212.2032
Otip_X	1690000	1699999	214.1074
Otip_X	1700000	1709999	210.4072
Otip_X	1710000	1719999	225.9546
Otip_X	1720000	1729999	209.6954
Otip_X	1730000	1739999	210.3883
Otip_X	1740000	1749999	210.3855
Otip_X	1750000	1759999	216.3368
Otip_X	1760000	1769999	199.8058
Otip_X	1770000	1779999	206.0335
Otip_X	1780000	1789999	214.7704
Otip_X	1790000	1799999	208.274
Otip_X	1800000	1809999	207.3283
Otip_X	1810000	1819999	223.206
Otip_X	1820000	1829999	218.4952
Otip_X	1830000	1839999	202.7264
Otip_X	1840000	1849999	204.7738
Otip_X	1850000	1859999	202.7273
Otip_X	1860000	1869999	210.1614
Otip_X	1870000	1879999	208.1214
Otip_X	1880000	1889999	198.3181
Otip_X	1890000	1899999	189.5677
Otip_X	1900000	1909999	218.493
Otip_X	1910000	1919999	207.8776
Otip_X	1920000	1929999	222.8315
Otip_X	1930000	1939999	216.137
Otip_X	1940000	1949999	221.5159
Otip_X	1950000	1959999	212.7905
Otip_X	1960000	1969999	218.0022
Otip_X	1970000	1979999	223.8522
Otip_X	1980000	1989999	208.3788
Otip_X	1990000	1999999	210.2161
Otip_X	2000000	2009999	194.7034
Otip_X	2010000	2019999	198.8452
Otip_X	2020000	2029999	197.3461
Otip_X	2030000	2039999	197.2156
Otip_X	2040000	2049999	201.3069
Otip_X	2050000	2059999	222.2704
Otip_X	2060000	2069999	214.7572
Otip_X	2070000	2079999	201.0739
Otip_X	2080000	2089999	218.6061
Otip_X	2090000	2099999	195.9051
Otip_X	2100000	2109999	204.3227
Otip_X	2110000	2119999	204.8115
Otip_X	2120000	2129999	198.8315
Otip_X	2130000	2139999	197.4172
Otip_X	2140000	2149999	204.7541
Otip_X	2150000	2159999	216.4569
Otip_X	2160000	2169999	216.8746
Otip_X	2170000	2179999	214.2853
Otip_X	2180000	2189999	220.3745
Otip_X	2190000	2199999	218.0368
Otip_X	2200000	2209999	210.8381
Otip_X	2210000	2219999	208.222
Otip_X	2220000	2229999	217.452
Otip_X	2230000	2239999	204.9138
Otip_X	2240000	2249999	211.7369
Otip_X	2250000	2259999	222.8754
Otip_X	2260000	2269999	201.0651
Otip_X	2270000	2279999	193.1662
Otip_X	2280000	2289999	207.2801
Otip_X	2290000	2299999	201.3864
Otip_X	2300000	2309999	197.5369
Otip_X	2310000	2319999	221.7619
Otip_X	2320000	2329999	212.995
Otip_X	2330000	2339999	203.8878
Otip_X	2340000	2349999	208.3596
Otip_X	2350000	2359999	206.3601
Otip_X	2360000	2369999	204.9292
Otip_X	2370000	2379999	208.7153
Otip_X	2380000	2389999	208.7606
Otip_X	2390000	2399999	201.8436
Otip_X	2400000	2409999	209.3752
Otip_X	2410000	2419999	204.1668
Otip_X	2420000	2429999	208.9265
Otip_X	2430000	2439999	216.2306
Otip_X	2440000	2449999	212.7899
Otip_X	2450000	2459999	209.284
Otip_X	2460000	2469999	212.2903
Otip_X	2470000	2479999	210.4648
Otip_X	2480000	2489999	204.3872
Otip_X	2490000	2499999	221.0983
Otip_X	2500000	2509999	224.881
Otip_X	2510000	2519999	219.918
Otip_X	2520000	2529999	222.4852
Otip_X	2530000	2539999	212.3117
Otip_X	2540000	2549999	224.0406
Otip_X	2550000	2559999	214.3411
Otip_X	2560000	2569999	218.2555
Otip_X	2570000	2579999	215.6092
Otip_X	2580000	2589999	217.8379
Otip_X	2590000	2599999	205.3461
Otip_X	2600000	2609999	211.9676
Otip_X	2610000	2619999	207.9859
Otip_X	2620000	2629999	206.9472
Otip_X	2630000	2639999	215.6433
Otip_X	2640000	2649999	207.3003
Otip_X	2650000	2659999	210.9054
Otip_X	2660000	2669999	205.5404
Otip_X	2670000	2679999	216.2884
Otip_X	2680000	2689999	211.7223
Otip_X	2690000	2699999	211.0741
Otip_X	2700000	2709999	214.5646
Otip_X	2710000	2719999	202.7317
Otip_X	2720000	2729999	201.0773
Otip_X	2730000	2739999	210.694
Otip_X	2740000	2749999	204.988
Otip_X	2750000	2759999	211.2892
Otip_X	2760000	2769999	214.8196
Otip_X	2770000	2779999	215.1546
Otip_X	2780000	2789999	205.7352
Otip_X	2790000	2799999	199.2351
Otip_X	2800000	2809999	207.1159
Otip_X	2810000	2819999	203.1225
Otip_X	2820000	2829999	205.3278
Otip_X	2830000	2839999	216.6291
Otip_X	2840000	2849999	208.5381
Otip_X	2850000	2859999	210.692
Otip_X	2860000	2869999	196.3404
Otip_X	2870000	2879999	195.8342
Otip_X	2880000	2889999	212.1418
Otip_X	2890000	2899999	203.8033
Otip_X	2900000	2909999	202.7002
Otip_X	2910000	2919999	222.1735
Otip_X	2920000	2929999	219.8779
Otip_X	2930000	2939999	205.5497
Otip_X	2940000	2949999	217.7424
Otip_X	2950000	2959999	217.4297
Otip_X	2960000	2969999	206.4924
Otip_X	2970000	2979999	220.4294
Otip_X	2980000	2989999	200.6315
Otip_X	2990000	2999999	208.64940000000001
Otip_X	3000000	3009999	206.4369
Otip_X	3010000	3019999	211.6872
Otip_X	3020000	3029999	213.0281
Otip_X	3030000	3039999	218.6585
Otip_X	3040000	3049999	210.1123
Otip_X	3050000	3059999	217.1308
Otip_X	3060000	3069999	218.3415
Otip_X	3070000	3079999	208.6491
Otip_X	3080000	3089999	222.0188
Otip_X	3090000	3099999	204.851
Otip_X	3100000	3109999	214.2509
Otip_X	3110000	3119999	215.4549
Otip_X	3120000	3129999	217.2367
Otip_X	3130000	3139999	205.3874
Otip_X	3140000	3149999	213.5304
Otip_X	3150000	3159999	213.3961
Otip_X	3160000	3169999	200.2601
Otip_X	3170000	3179999	210.2247
Otip_X	3180000	3189999	210.8981
Otip_X	3190000	3199999	202.8418
Otip_X	3200000	3209999	206.6388
Otip_X	3210000	3219999	215.5661
Otip_X	3220000	3229999	211.9868
Otip_X	3230000	3239999	211.2279
Otip_X	3240000	3249999	203.6084
Otip_X	3250000	3259999	193.4932
Otip_X	3260000	3269999	198.6351
Otip_X	3270000	3279999	198.2244
Otip_X	3280000	3289999	193.8015
Otip_X	3290000	3299999	207.4868
Otip_X	3300000	3309999	214.377
Otip_X	3310000	3319999	200.2704
Otip_X	3320000	3329999	207.3195
Otip_X	3330000	3339999	204.8356
Otip_X	3340000	3349999	204.7589
Otip_X	3350000	3359999	206.133
Otip_X	3360000	3369999	200.9841
Otip_X	3370000	3379999	207.3007
Otip_X	3380000	3389999	209.1182
Otip_X	3390000	3399999	206.4782
Otip_X	3400000	3409999	209.4883
Otip_X	3410000	3419999	214.8868
Otip_X	3420000	3429999	199.7072
Otip_X	3430000	3439999	218.1809
Otip_X	3440000	3449999	203.9491
Otip_X	3450000	3459999	196.684
Otip_X	3460000	3469999	213.5529
Otip_X	3470000	3479999	223.1969
Otip_X	3480000	3489999	216.717
Otip_X	3490000	3499999	205.5747
Otip_X	3500000	3509999	207.1012
Otip_X	3510000	3519999	208.3205
Otip_X	3520000	3529999	223.1818
Otip_X	3530000	3539999	206.9009
Otip_X	3540000	3549999	220.9312
Otip_X	3550000	3559999	208.7532
Otip_X	3560000	3569999	216.2848
Otip_X	3570000	3579999	204.2782
Otip_X	3580000	3589999	218.1764
Otip_X	3590000	3599999	215.7163
Otip_X	3600000	3609999	218.9184
Otip_X	3610000	3619999	207.4706
Otip_X	3620000	3629999	221.2336
Otip_X	3630000	3639999	208.453
Otip_X	3640000	3649999	214.5986
Otip_X	3650000	3659999	218.8194
Otip_X	3660000	3669999	211.1997
Otip_X	3670000	3679999	200.0919
Otip_X	3680000	3689999	207.9505
Otip_X	3690000	3699999	205.2324
Otip_X	3700000	3709999	209.3924
Otip_X	3710000	3719999	210.8223
Otip_X	3720000	3729999	208.4256
Otip_X	3730000	3739999	209.6795
Otip_X	3740000	3749999	197.3347
Otip_X	3750000	3759999	209.132
Otip_X	3760000	3769999	212.6852
Otip_X	3770000	3779999	213.9253
Otip_X	3780000	3789999	221.6774
Otip_X	3790000	3799999	205.9588
Otip_X	3800000	3809999	201.8287
Otip_X	3810000	3819999	222.7708
Otip_X	3820000	3829999	218.8102
Otip_X	3830000	3839999	210.6729
Otip_X	3840000	3849999	205.4752
Otip_X	3850000	3859999	222.7989
Otip_X	3860000	3869999	209.6543
Otip_X	3870000	3879999	220.8366
Otip_X	3880000	3889999	216.4133
Otip_X	3890000	3899999	217.9495
Otip_X	3900000	3909999	211.8577
Otip_X	3910000	3919999	200.6585
Otip_X	3920000	3929999	207.0076
Otip_X	3930000	3939999	208.8175
Otip_X	3940000	3949999	203.4306
Otip_X	3950000	3959999	209.6679
Otip_X	3960000	3969999	215.4651
Otip_X	3970000	3979999	203.0906
Otip_X	3980000	3989999	225.5866
Otip_X	3990000	3999999	213.6536
Otip_X	4000000	4009999	210.612
Otip_X	4010000	4019999	209.9321
Otip_X	4020000	4029999	217.2166
Otip_X	4030000	4039999	218.1266
