#Otip_#seqencename	binstart	binend	count
Otip_IV	7400000	7409999	1
Otip_IV	7410000	7419999	2
Otip_IV	7420000	7429999	3
Otip_IV	7430000	7439999	2
Otip_IV	7440000	7449999	1
Otip_IV	7450000	7459999	2
Otip_IV	7460000	7469999	1
Otip_IV	7470000	7479999	2
Otip_IV	7480000	7489999	2
Otip_IV	7490000	7499999	0
Otip_IV	7500000	7509999	1
Otip_IV	7510000	7519999	3
Otip_IV	7520000	7529999	5
Otip_IV	7530000	7539999	4
Otip_IV	7540000	7549999	4
Otip_IV	7550000	7559999	1
Otip_IV	7560000	7569999	3
Otip_IV	7570000	7579999	8
Otip_IV	7580000	7589999	2
Otip_IV	7590000	7599999	1
Otip_IV	7600000	7609999	1
Otip_IV	7610000	7619999	0
Otip_IV	7620000	7629999	6
Otip_IV	7630000	7639999	2
Otip_IV	7640000	7649999	2
Otip_IV	7650000	7659999	5
Otip_IV	7660000	7669999	1
Otip_IV	7670000	7679999	2
Otip_IV	7680000	7689999	3
Otip_IV	7690000	7699999	1
Otip_IV	7700000	7709999	1
Otip_IV	7710000	7719999	2
Otip_IV	7720000	7729999	5
Otip_IV	7730000	7739999	3
Otip_IV	7740000	7749999	4
Otip_IV	7750000	7759999	3
Otip_IV	7760000	7769999	3
Otip_IV	7770000	7779999	0
Otip_IV	7780000	7789999	4
Otip_IV	7790000	7799999	1
Otip_IV	7800000	7809999	1
Otip_IV	7810000	7819999	5
Otip_IV	7820000	7829999	2
Otip_IV	7830000	7839999	0
Otip_IV	7840000	7849999	2
Otip_IV	7850000	7859999	3
Otip_IV	7860000	7869999	1
Otip_IV	7870000	7879999	0
Otip_IV	7880000	7889999	2
Otip_IV	7890000	7899999	0
Otip_IV	7900000	7909999	3
Otip_IV	7910000	7919999	2
Otip_IV	7920000	7929999	0
Otip_IV	7930000	7939999	5
Otip_IV	7940000	7949999	1
Otip_IV	7950000	7959999	6
Otip_IV	7960000	7969999	1
Otip_IV	7970000	7979999	2
Otip_IV	7980000	7989999	5
Otip_IV	7990000	7999999	0
Otip_IV	8000000	8009999	2
Otip_IV	8010000	8019999	4
Otip_IV	8020000	8029999	3
Otip_IV	8030000	8039999	3
Otip_IV	8040000	8049999	2
Otip_IV	8050000	8059999	2
Otip_IV	8060000	8069999	2
Otip_IV	8070000	8079999	4
Otip_IV	8080000	8089999	1
Otip_IV	8090000	8099999	4
Otip_IV	8100000	8109999	1
Otip_IV	8110000	8119999	3
Otip_IV	8120000	8129999	2
Otip_IV	8130000	8139999	2
Otip_IV	8140000	8149999	5
Otip_IV	8150000	8159999	3
Otip_IV	8160000	8169999	2
Otip_IV	8170000	8179999	4
Otip_IV	8180000	8189999	2
Otip_IV	8190000	8199999	2
Otip_IV	8200000	8209999	2
Otip_IV	8210000	8219999	2
Otip_IV	8220000	8229999	3
Otip_IV	8230000	8239999	1
Otip_IV	8240000	8249999	1
Otip_IV	8250000	8259999	2
Otip_IV	8260000	8269999	2
Otip_IV	8270000	8279999	1
Otip_IV	8280000	8289999	6
Otip_IV	8290000	8299999	3
Otip_IV	8300000	8309999	3
Otip_IV	8310000	8319999	3
Otip_IV	8320000	8329999	4
Otip_IV	8330000	8339999	1
Otip_IV	8340000	8349999	0
Otip_IV	8350000	8359999	3
Otip_IV	8360000	8369999	3
Otip_IV	8370000	8379999	1
Otip_IV	8380000	8389999	5
Otip_IV	8390000	8399999	3
Otip_IV	8400000	8409999	2
Otip_IV	8410000	8419999	5
Otip_IV	8420000	8429999	1
Otip_IV	8430000	8439999	4
Otip_IV	8440000	8449999	2
Otip_IV	8450000	8459999	4
Otip_IV	8460000	8469999	2
Otip_IV	8470000	8479999	0
Otip_IV	8480000	8489999	1
Otip_IV	8490000	8499999	2
Otip_IV	8500000	8509999	2
Otip_IV	8510000	8519999	2
Otip_IV	8520000	8529999	0
Otip_IV	8530000	8539999	4
Otip_IV	8540000	8549999	6
Otip_IV	8550000	8559999	4
Otip_IV	8560000	8569999	0
Otip_IV	8570000	8579999	4
Otip_IV	8580000	8589999	5
Otip_IV	8590000	8599999	4
Otip_IV	8600000	8609999	2
Otip_IV	8610000	8619999	3
Otip_IV	8620000	8629999	4
Otip_IV	8630000	8639999	4
Otip_IV	8640000	8649999	3
Otip_IV	8650000	8659999	2
Otip_IV	8660000	8669999	5
Otip_IV	8670000	8679999	1
Otip_IV	8680000	8689999	4
Otip_IV	8690000	8699999	4
Otip_IV	8700000	8709999	2
Otip_IV	8710000	8719999	1
Otip_IV	8720000	8729999	1
Otip_IV	8730000	8739999	1
Otip_IV	8740000	8749999	2
Otip_IV	8750000	8759999	0
Otip_IV	8760000	8769999	4
Otip_IV	8770000	8779999	4
Otip_IV	8780000	8789999	6
Otip_IV	8790000	8799999	6
Otip_IV	8800000	8809999	3
Otip_IV	8810000	8819999	2
Otip_IV	8820000	8829999	1
Otip_IV	8830000	8839999	1
Otip_IV	8840000	8849999	2
Otip_IV	8850000	8859999	1
Otip_IV	8860000	8869999	2
Otip_IV	8870000	8879999	4
Otip_IV	8880000	8889999	0
Otip_IV	8890000	8899999	1
Otip_IV	8900000	8909999	4
Otip_IV	8910000	8919999	0
Otip_IV	8920000	8929999	1
Otip_IV	8930000	8939999	4
Otip_IV	8940000	8949999	0
Otip_IV	8950000	8959999	3
Otip_IV	8960000	8969999	4
Otip_IV	8970000	8979999	4
Otip_IV	8980000	8989999	2
Otip_IV	8990000	8999999	4
Otip_IV	9000000	9009999	2
Otip_IV	9010000	9019999	2
Otip_IV	9020000	9029999	1
Otip_IV	9030000	9039999	1
Otip_IV	9040000	9049999	1
Otip_IV	9050000	9059999	3
Otip_IV	9060000	9069999	1
Otip_IV	9070000	9079999	4
Otip_IV	9080000	9089999	5
Otip_IV	9090000	9099999	2
Otip_IV	9100000	9109999	1
Otip_IV	9110000	9119999	2
Otip_IV	9120000	9129999	3
Otip_IV	9130000	9139999	5
Otip_IV	9140000	9149999	3
Otip_IV	9150000	9159999	6
Otip_IV	9160000	9169999	3
Otip_IV	9170000	9179999	2
Otip_IV	9180000	9189999	2
Otip_IV	9190000	9199999	2
Otip_IV	9200000	9209999	2
Otip_IV	9210000	9219999	1
Otip_IV	9220000	9229999	4
Otip_IV	9230000	9239999	0
Otip_IV	9240000	9249999	2
Otip_IV	9250000	9259999	5
Otip_IV	9260000	9269999	4
Otip_IV	9270000	9279999	4
Otip_IV	9280000	9289999	2
Otip_IV	9290000	9299999	2
Otip_IV	9300000	9309999	3
Otip_IV	9310000	9319999	2
Otip_IV	9320000	9329999	3
Otip_IV	9330000	9339999	4
Otip_IV	9340000	9349999	4
Otip_IV	9350000	9359999	1
Otip_IV	9360000	9369999	3
Otip_IV	9370000	9379999	2
Otip_IV	9380000	9389999	0
Otip_IV	9390000	9399999	2
Otip_IV	9400000	9409999	2
Otip_IV	9410000	9419999	5
Otip_IV	9420000	9429999	4
Otip_IV	9430000	9439999	2
Otip_IV	9440000	9449999	4
Otip_IV	9450000	9459999	1
Otip_IV	9460000	9469999	4
Otip_IV	9470000	9479999	3
Otip_IV	9480000	9489999	1
Otip_IV	9490000	9499999	7
Otip_IV	9500000	9509999	1
Otip_IV	9510000	9519999	0
Otip_IV	9520000	9529999	3
Otip_IV	9530000	9539999	2
Otip_IV	9540000	9549999	6
Otip_IV	9550000	9559999	0
Otip_IV	9560000	9569999	2
Otip_IV	9570000	9579999	5
Otip_IV	9580000	9589999	2
Otip_IV	9590000	9599999	1
Otip_IV	9600000	9609999	2
Otip_IV	9610000	9619999	1
Otip_IV	9620000	9629999	1
Otip_IV	9630000	9639999	0
Otip_IV	9640000	9649999	3
Otip_IV	9650000	9659999	1
Otip_IV	9660000	9669999	1
Otip_IV	9670000	9679999	1
Otip_IV	9680000	9689999	2
Otip_IV	9690000	9699999	3
Otip_IV	9700000	9709999	2
Otip_IV	9710000	9719999	0
Otip_IV	9720000	9729999	2
Otip_IV	9730000	9739999	3
Otip_IV	9740000	9749999	2
Otip_IV	9750000	9759999	0
Otip_IV	9760000	9769999	3
Otip_IV	9770000	9779999	4
Otip_IV	9780000	9789999	2
Otip_IV	9790000	9799999	0
Otip_IV	9800000	9809999	0
Otip_IV	9810000	9819999	4
Otip_IV	9820000	9829999	3
Otip_IV	9830000	9839999	4
Otip_IV	9840000	9849999	3
Otip_IV	9850000	9859999	0
Otip_IV	9860000	9869999	2
Otip_IV	9870000	9879999	2
Otip_IV	9880000	9889999	1
Otip_IV	9890000	9899999	4
Otip_IV	9900000	9909999	2
Otip_IV	9910000	9919999	1
Otip_IV	9920000	9929999	2
Otip_IV	9930000	9939999	4
Otip_IV	9940000	9949999	1
Otip_IV	9950000	9959999	1
Otip_IV	9960000	9969999	2
Otip_IV	9970000	9979999	2
Otip_IV	9980000	9989999	5
Otip_IV	9990000	9999999	2
Otip_IV	10000000	10009999	4
Otip_IV	10010000	10019999	3
Otip_IV	10020000	10029999	2
Otip_IV	10030000	10039999	2
Otip_IV	10040000	10049999	4
Otip_IV	10050000	10059999	3
Otip_IV	10060000	10069999	3
Otip_IV	10070000	10079999	5
Otip_IV	10080000	10089999	3
Otip_IV	10090000	10099999	2
Otip_IV	10100000	10109999	1
Otip_IV	10110000	10119999	4
Otip_IV	10120000	10129999	3
Otip_IV	10130000	10139999	6
Otip_IV	10140000	10149999	1
Otip_IV	10150000	10159999	0
Otip_IV	10160000	10169999	2
Otip_IV	10170000	10179999	3
Otip_IV	10180000	10189999	4
Otip_IV	10190000	10199999	3
Otip_IV	10200000	10209999	5
Otip_IV	10210000	10219999	0
Otip_IV	10220000	10229999	4
Otip_IV	10230000	10239999	2
Otip_IV	10240000	10249999	0
Otip_IV	10250000	10259999	3
Otip_IV	10260000	10269999	1
Otip_IV	10270000	10279999	3
Otip_IV	10280000	10289999	0
Otip_IV	10290000	10299999	3
Otip_IV	10300000	10309999	3
Otip_IV	10310000	10319999	2
Otip_IV	10320000	10329999	3
Otip_IV	10330000	10339999	2
Otip_IV	10340000	10349999	0
Otip_IV	10350000	10359999	4
Otip_IV	10360000	10369999	3
Otip_IV	10370000	10379999	0
Otip_IV	10380000	10389999	2
Otip_IV	10390000	10399999	2
Otip_IV	10400000	10409999	0
Otip_IV	10410000	10419999	4
Otip_IV	10420000	10429999	1
Otip_IV	10430000	10439999	0
Otip_IV	10440000	10449999	2
Otip_IV	10450000	10459999	3
Otip_IV	10460000	10469999	2
Otip_IV	10470000	10479999	0
Otip_IV	10480000	10489999	4
Otip_IV	10490000	10499999	0
Otip_IV	10500000	10509999	1
Otip_IV	10510000	10519999	5
Otip_IV	10520000	10529999	2
Otip_IV	10530000	10539999	1
Otip_IV	10540000	10549999	2
Otip_IV	10550000	10559999	3
Otip_IV	10560000	10569999	3
Otip_IV	10570000	10579999	2
Otip_IV	10580000	10589999	2
Otip_IV	10590000	10599999	1
Otip_IV	10600000	10609999	5
Otip_IV	10610000	10619999	3
Otip_IV	10620000	10629999	0
Otip_IV	10630000	10639999	4
Otip_IV	10640000	10649999	3
Otip_IV	10650000	10659999	0
Otip_IV	10660000	10669999	1
Otip_IV	10670000	10679999	2
Otip_IV	10680000	10689999	0
Otip_IV	10690000	10699999	1
Otip_IV	10700000	10709999	6
Otip_IV	10710000	10719999	6
Otip_IV	10720000	10729999	3
Otip_IV	10730000	10739999	2
Otip_IV	10740000	10749999	6
Otip_IV	10750000	10759999	3
Otip_IV	10760000	10769999	1
Otip_IV	10770000	10779999	5
Otip_IV	10780000	10789999	1
Otip_IV	10790000	10799999	0
Otip_IV	10800000	10809999	3
Otip_IV	10810000	10819999	3
Otip_IV	10820000	10829999	2
Otip_IV	10830000	10839999	1
Otip_IV	10840000	10849999	3
Otip_IV	10850000	10859999	7
Otip_IV	10860000	10869999	1
Otip_IV	10870000	10879999	3
Otip_IV	10880000	10889999	2
Otip_IV	10890000	10899999	2
Otip_IV	10900000	10909999	1
Otip_IV	10910000	10919999	2
Otip_IV	10920000	10929999	4
Otip_IV	10930000	10939999	1
Otip_IV	10940000	10949999	1
Otip_IV	10950000	10959999	4
Otip_IV	10960000	10969999	2
Otip_IV	10970000	10979999	2
Otip_IV	10980000	10989999	3
Otip_IV	10990000	10999999	3
Otip_IV	11000000	11009999	6
Otip_IV	11010000	11019999	2
Otip_IV	11020000	11029999	1
Otip_IV	11030000	11039999	3
Otip_IV	11040000	11049999	4
Otip_IV	11050000	11059999	3
Otip_IV	11060000	11069999	2
Otip_IV	11070000	11079999	2
Otip_IV	11080000	11089999	2
Otip_IV	11090000	11099999	0
Otip_IV	11100000	11109999	1
Otip_IV	11110000	11119999	1
Otip_IV	11120000	11129999	3
Otip_IV	11130000	11139999	1
Otip_IV	11140000	11149999	2
Otip_IV	11150000	11159999	2
Otip_IV	11160000	11169999	1
Otip_IV	11170000	11179999	4
Otip_IV	11180000	11185017	68
#Otip_#seqencename	binstart	binend	count
Otip_I	0	9999	1642
Otip_I	10000	19999	64
Otip_I	20000	29999	7
Otip_I	30000	39999	1
Otip_I	40000	49999	8
Otip_I	50000	59999	3
Otip_I	60000	69999	0
Otip_I	70000	79999	0
Otip_I	80000	89999	2
Otip_I	90000	99999	2
Otip_I	100000	109999	4
Otip_I	110000	119999	3
Otip_I	120000	129999	0
Otip_I	130000	139999	0
Otip_I	140000	149999	2
Otip_I	150000	159999	4
Otip_I	160000	169999	1
Otip_I	170000	179999	0
Otip_I	180000	189999	2
Otip_I	190000	199999	1
Otip_I	200000	209999	2
Otip_I	210000	219999	4
Otip_I	220000	229999	0
Otip_I	230000	239999	2
Otip_I	240000	249999	5
Otip_I	250000	259999	2
Otip_I	260000	269999	2
Otip_I	270000	279999	0
Otip_I	280000	289999	3
Otip_I	290000	299999	4
Otip_I	300000	309999	0
Otip_I	310000	319999	1
Otip_I	320000	329999	5
Otip_I	330000	339999	2
Otip_I	340000	349999	2
Otip_I	350000	359999	2
Otip_I	360000	369999	4
Otip_I	370000	379999	4
Otip_I	380000	389999	3
Otip_I	390000	399999	4
Otip_I	400000	409999	2
Otip_I	410000	419999	2
Otip_I	420000	429999	5
Otip_I	430000	439999	1
Otip_I	440000	449999	0
Otip_I	450000	459999	1
Otip_I	460000	469999	0
Otip_I	470000	479999	2
Otip_I	480000	489999	2
Otip_I	490000	499999	1
Otip_I	500000	509999	4
Otip_I	510000	519999	2
Otip_I	520000	529999	4
Otip_I	530000	539999	1
Otip_I	540000	549999	2
Otip_I	550000	559999	3
Otip_I	560000	569999	3
Otip_I	570000	579999	1
Otip_I	580000	589999	1
Otip_I	590000	599999	1
Otip_I	600000	609999	7
Otip_I	610000	619999	1
Otip_I	620000	629999	0
Otip_I	630000	639999	6
Otip_I	640000	649999	1
Otip_I	650000	659999	1
Otip_I	660000	669999	2
Otip_I	670000	679999	2
Otip_I	680000	689999	0
Otip_I	690000	699999	0
Otip_I	700000	709999	3
Otip_I	710000	719999	4
Otip_I	720000	729999	3
Otip_I	730000	739999	4
Otip_I	740000	749999	2
Otip_I	750000	759999	0
Otip_I	760000	769999	2
Otip_I	770000	779999	3
Otip_I	780000	789999	3
Otip_I	790000	799999	2
Otip_I	800000	809999	3
Otip_I	810000	819999	0
Otip_I	820000	829999	2
Otip_I	830000	839999	5
Otip_I	840000	849999	0
Otip_I	850000	859999	4
Otip_I	860000	869999	3
Otip_I	870000	879999	1
Otip_I	880000	889999	2
Otip_I	890000	899999	4
Otip_I	900000	909999	0
Otip_I	910000	919999	0
Otip_I	920000	929999	1
Otip_I	930000	939999	1
Otip_I	940000	949999	4
Otip_I	950000	959999	1
Otip_I	960000	969999	0
Otip_I	970000	979999	2
Otip_I	980000	989999	2
Otip_I	990000	999999	1
Otip_I	1000000	1009999	4
Otip_I	1010000	1019999	2
Otip_I	1020000	1029999	1
Otip_I	1030000	1039999	2
Otip_I	1040000	1049999	2
Otip_I	1050000	1059999	1
Otip_I	1060000	1069999	0
Otip_I	1070000	1079999	3
Otip_I	1080000	1089999	1
Otip_I	1090000	1099999	3
Otip_I	1100000	1109999	1
Otip_I	1110000	1119999	3
Otip_I	1120000	1129999	3
Otip_I	1130000	1139999	2
Otip_I	1140000	1149999	1
Otip_I	1150000	1159999	1
Otip_I	1160000	1169999	1
Otip_I	1170000	1179999	2
Otip_I	1180000	1189999	3
Otip_I	1190000	1199999	2
Otip_I	1200000	1209999	2
Otip_I	1210000	1219999	1
Otip_I	1220000	1229999	5
Otip_I	1230000	1239999	2
Otip_I	1240000	1249999	3
Otip_I	1250000	1259999	1
Otip_I	1260000	1269999	3
Otip_I	1270000	1279999	2
Otip_I	1280000	1289999	3
Otip_I	1290000	1299999	3
Otip_I	1300000	1309999	7
Otip_I	1310000	1319999	3
Otip_I	1320000	1329999	2
Otip_I	1330000	1339999	4
Otip_I	1340000	1349999	1
Otip_I	1350000	1359999	1
Otip_I	1360000	1369999	2
Otip_I	1370000	1379999	2
Otip_I	1380000	1389999	3
Otip_I	1390000	1399999	2
Otip_I	1400000	1409999	1
Otip_I	1410000	1419999	3
Otip_I	1420000	1429999	1
Otip_I	1430000	1439999	2
Otip_I	1440000	1449999	4
Otip_I	1450000	1459999	1
Otip_I	1460000	1469999	1
Otip_I	1470000	1479999	2
Otip_I	1480000	1489999	4
Otip_I	1490000	1499999	0
Otip_I	1500000	1509999	2
Otip_I	1510000	1519999	3
Otip_I	1520000	1529999	1
Otip_I	1530000	1539999	1
Otip_I	1540000	1549999	3
Otip_I	1550000	1559999	2
Otip_I	1560000	1569999	3
Otip_I	1570000	1579999	0
Otip_I	1580000	1589999	4
Otip_I	1590000	1599999	2
Otip_I	1600000	1609999	1
Otip_I	1610000	1619999	1
Otip_I	1620000	1629999	1
Otip_I	1630000	1639999	7
Otip_I	1640000	1649999	4
Otip_I	1650000	1659999	2
Otip_I	1660000	1669999	3
Otip_I	1670000	1679999	1
Otip_I	1680000	1689999	4
Otip_I	1690000	1699999	3
Otip_I	1700000	1709999	4
Otip_I	1710000	1719999	2
Otip_I	1720000	1729999	2
Otip_I	1730000	1739999	2
Otip_I	1740000	1749999	2
Otip_I	1750000	1759999	1
Otip_I	1760000	1769999	5
Otip_I	1770000	1779999	0
Otip_I	1780000	1789999	1
Otip_I	1790000	1799999	3
Otip_I	1800000	1809999	2
Otip_I	1810000	1819999	1
Otip_I	1820000	1829999	2
Otip_I	1830000	1839999	0
Otip_I	1840000	1849999	1
Otip_I	1850000	1859999	1
Otip_I	1860000	1869999	2
Otip_I	1870000	1879999	2
Otip_I	1880000	1889999	0
Otip_I	1890000	1899999	2
Otip_I	1900000	1909999	2
Otip_I	1910000	1919999	2
Otip_I	1920000	1929999	3
Otip_I	1930000	1939999	5
Otip_I	1940000	1949999	0
Otip_I	1950000	1959999	2
Otip_I	1960000	1969999	0
Otip_I	1970000	1979999	2
Otip_I	1980000	1989999	0
Otip_I	1990000	1999999	2
Otip_I	2000000	2009999	2
Otip_I	2010000	2019999	3
Otip_I	2020000	2029999	1
Otip_I	2030000	2039999	1
Otip_I	2040000	2049999	3
Otip_I	2050000	2059999	1
Otip_I	2060000	2069999	1
Otip_I	2070000	2079999	1
Otip_I	2080000	2089999	3
Otip_I	2090000	2099999	3
Otip_I	2100000	2109999	0
Otip_I	2110000	2119999	1
Otip_I	2120000	2129999	0
Otip_I	2130000	2139999	3
Otip_I	2140000	2149999	4
Otip_I	2150000	2159999	0
Otip_I	2160000	2169999	0
Otip_I	2170000	2179999	3
Otip_I	2180000	2189999	0
Otip_I	2190000	2199999	2
Otip_I	2200000	2209999	2
Otip_I	2210000	2219999	2
Otip_I	2220000	2229999	0
Otip_I	2230000	2239999	4
Otip_I	2240000	2249999	3
Otip_I	2250000	2259999	3
Otip_I	2260000	2269999	2
Otip_I	2270000	2279999	2
Otip_I	2280000	2289999	0
Otip_I	2290000	2299999	0
Otip_I	2300000	2309999	4
Otip_I	2310000	2319999	2
Otip_I	2320000	2329999	4
Otip_I	2330000	2339999	2
Otip_I	2340000	2349999	1
Otip_I	2350000	2359999	3
Otip_I	2360000	2369999	1
Otip_I	2370000	2379999	3
Otip_I	2380000	2389999	2
Otip_I	2390000	2399999	2
Otip_I	2400000	2409999	2
Otip_I	2410000	2419999	1
Otip_I	2420000	2429999	2
Otip_I	2430000	2439999	2
Otip_I	2440000	2449999	0
Otip_I	2450000	2459999	3
Otip_I	2460000	2469999	2
Otip_I	2470000	2479999	4
Otip_I	2480000	2489999	1
Otip_I	2490000	2499999	6
Otip_I	2500000	2509999	1
Otip_I	2510000	2519999	4
Otip_I	2520000	2529999	0
Otip_I	2530000	2539999	3
Otip_I	2540000	2549999	8
Otip_I	2550000	2559999	3
Otip_I	2560000	2569999	3
Otip_I	2570000	2579999	3
Otip_I	2580000	2589999	2
Otip_I	2590000	2599999	2
Otip_I	2600000	2609999	7
Otip_I	2610000	2619999	3
Otip_I	2620000	2629999	2
Otip_I	2630000	2639999	1
Otip_I	2640000	2649999	1
Otip_I	2650000	2659999	2
Otip_I	2660000	2669999	2
Otip_I	2670000	2679999	3
Otip_I	2680000	2689999	4
Otip_I	2690000	2699999	0
Otip_I	2700000	2709999	1
Otip_I	2710000	2719999	1
Otip_I	2720000	2729999	2
Otip_I	2730000	2739999	1
Otip_I	2740000	2749999	2
Otip_I	2750000	2759999	1
Otip_I	2760000	2769999	2
Otip_I	2770000	2779999	4
Otip_I	2780000	2789999	0
Otip_I	2790000	2799999	5
Otip_I	2800000	2809999	4
Otip_I	2810000	2819999	3
Otip_I	2820000	2829999	0
Otip_I	2830000	2839999	4
Otip_I	2840000	2849999	1
Otip_I	2850000	2859999	2
Otip_I	2860000	2869999	0
Otip_I	2870000	2879999	1
Otip_I	2880000	2889999	3
Otip_I	2890000	2899999	2
Otip_I	2900000	2909999	2
Otip_I	2910000	2919999	5
Otip_I	2920000	2929999	0
Otip_I	2930000	2939999	4
Otip_I	2940000	2949999	2
Otip_I	2950000	2959999	3
Otip_I	2960000	2969999	0
Otip_I	2970000	2979999	5
Otip_I	2980000	2989999	1
Otip_I	2990000	2999999	1
Otip_I	3000000	3009999	1
Otip_I	3010000	3019999	3
Otip_I	3020000	3029999	0
Otip_I	3030000	3039999	3
Otip_I	3040000	3049999	2
Otip_I	3050000	3059999	2
Otip_I	3060000	3069999	3
Otip_I	3070000	3079999	2
Otip_I	3080000	3089999	2
Otip_I	3090000	3099999	1
Otip_I	3100000	3109999	1
Otip_I	3110000	3119999	1
Otip_I	3120000	3129999	2
Otip_I	3130000	3139999	1
Otip_I	3140000	3149999	3
Otip_I	3150000	3159999	2
Otip_I	3160000	3169999	1
Otip_I	3170000	3179999	0
Otip_I	3180000	3189999	1
Otip_I	3190000	3199999	1
Otip_I	3200000	3209999	0
Otip_I	3210000	3219999	2
Otip_I	3220000	3229999	1
Otip_I	3230000	3239999	1
Otip_I	3240000	3249999	1
Otip_I	3250000	3259999	1
Otip_I	3260000	3269999	1
Otip_I	3270000	3279999	1
Otip_I	3280000	3289999	1
Otip_I	3290000	3299999	3
Otip_I	3300000	3309999	1
Otip_I	3310000	3319999	3
Otip_I	3320000	3329999	4
Otip_I	3330000	3339999	1
Otip_I	3340000	3349999	3
Otip_I	3350000	3359999	4
Otip_I	3360000	3369999	4
Otip_I	3370000	3379999	3
Otip_I	3380000	3389999	2
Otip_I	3390000	3399999	2
Otip_I	3400000	3409999	1
Otip_I	3410000	3419999	3
Otip_I	3420000	3429999	4
Otip_I	3430000	3439999	2
Otip_I	3440000	3449999	0
Otip_I	3450000	3459999	1
Otip_I	3460000	3469999	3
Otip_I	3470000	3479999	4
Otip_I	3480000	3489999	1
Otip_I	3490000	3499999	2
Otip_I	3500000	3509999	2
Otip_I	3510000	3519999	2
Otip_I	3520000	3529999	1
Otip_I	3530000	3539999	2
Otip_I	3540000	3549999	3
Otip_I	3550000	3559999	0
Otip_I	3560000	3569999	0
Otip_I	3570000	3579999	2
Otip_I	3580000	3589999	1
Otip_I	3590000	3599999	2
Otip_I	3600000	3609999	0
Otip_I	3610000	3619999	0
Otip_I	3620000	3629999	1
Otip_I	3630000	3639999	1
Otip_I	3640000	3649999	0
Otip_I	3650000	3659999	2
Otip_I	3660000	3669999	2
Otip_I	3670000	3679999	0
Otip_I	3680000	3689999	2
Otip_I	3690000	3699999	2
Otip_I	3700000	3709999	0
Otip_I	3710000	3719999	2
Otip_I	3720000	3729999	1
Otip_I	3730000	3739999	1
Otip_I	3740000	3749999	2
Otip_I	3750000	3759999	0
Otip_I	3760000	3769999	3
Otip_I	3770000	3779999	1
Otip_I	3780000	3789999	2
Otip_I	3790000	3799999	2
Otip_I	3800000	3809999	1
Otip_I	3810000	3819999	5
Otip_I	3820000	3829999	1
Otip_I	3830000	3839999	0
Otip_I	3840000	3849999	1
Otip_I	3850000	3859999	3
Otip_I	3860000	3869999	3
Otip_I	3870000	3879999	4
Otip_I	3880000	3889999	8
Otip_I	3890000	3899999	3
Otip_I	3900000	3909999	2
Otip_I	3910000	3919999	3
Otip_I	3920000	3929999	2
Otip_I	3930000	3939999	0
Otip_I	3940000	3949999	2
Otip_I	3950000	3959999	0
Otip_I	3960000	3969999	2
Otip_I	3970000	3979999	2
Otip_I	3980000	3989999	1
Otip_I	3990000	3999999	3
Otip_I	4000000	4009999	4
Otip_I	4010000	4019999	0
Otip_I	4020000	4029999	0
Otip_I	4030000	4039999	1
Otip_I	4040000	4049999	2
Otip_I	4050000	4059999	1
Otip_I	4060000	4069999	2
Otip_I	4070000	4079999	4
Otip_I	4080000	4089999	2
Otip_I	4090000	4099999	1
Otip_I	4100000	4109999	0
Otip_I	4110000	4119999	5
Otip_I	4120000	4129999	7
Otip_I	4130000	4139999	3
Otip_I	4140000	4149999	3
Otip_I	4150000	4159999	0
Otip_I	4160000	4169999	0
Otip_I	4170000	4179999	0
Otip_I	4180000	4189999	2
Otip_I	4190000	4199999	3
Otip_I	4200000	4209999	3
Otip_I	4210000	4219999	1
Otip_I	4220000	4229999	2
Otip_I	4230000	4239999	4
Otip_I	4240000	4249999	3
Otip_I	4250000	4259999	1
Otip_I	4260000	4269999	0
Otip_I	4270000	4279999	1
Otip_I	4280000	4289999	2
Otip_I	4290000	4299999	4
Otip_I	4300000	4309999	2
Otip_I	4310000	4319999	2
Otip_I	4320000	4329999	2
Otip_I	4330000	4339999	2
Otip_I	4340000	4349999	2
Otip_I	4350000	4359999	4
Otip_I	4360000	4369999	1
Otip_I	4370000	4379999	2
Otip_I	4380000	4389999	1
Otip_I	4390000	4399999	2
Otip_I	4400000	4409999	1
Otip_I	4410000	4419999	3
Otip_I	4420000	4429999	2
Otip_I	4430000	4439999	1
Otip_I	4440000	4449999	1
Otip_I	4450000	4459999	2
Otip_I	4460000	4469999	2
Otip_I	4470000	4479999	1
Otip_I	4480000	4489999	2
Otip_I	4490000	4499999	0
Otip_I	4500000	4509999	0
Otip_I	4510000	4519999	1
Otip_I	4520000	4529999	3
Otip_I	4530000	4539999	3
Otip_I	4540000	4549999	1
Otip_I	4550000	4559999	2
Otip_I	4560000	4569999	2
Otip_I	4570000	4579999	2
Otip_I	4580000	4589999	0
Otip_I	4590000	4599999	0
Otip_I	4600000	4609999	2
Otip_I	4610000	4619999	3
Otip_I	4620000	4629999	0
Otip_I	4630000	4639999	4
Otip_I	4640000	4649999	3
Otip_I	4650000	4659999	3
Otip_I	4660000	4669999	2
Otip_I	4670000	4679999	3
Otip_I	4680000	4689999	2
Otip_I	4690000	4699999	4
Otip_I	4700000	4709999	0
Otip_I	4710000	4719999	3
Otip_I	4720000	4729999	2
Otip_I	4730000	4739999	0
Otip_I	4740000	4749999	1
Otip_I	4750000	4759999	4
Otip_I	4760000	4769999	2
Otip_I	4770000	4779999	2
Otip_I	4780000	4789999	1
Otip_I	4790000	4799999	1
Otip_I	4800000	4809999	2
Otip_I	4810000	4819999	1
