#cluster_id	cluster_type	1to1_type	proteome_count	percentage_at_target_count
OG0006690	specific	fuzzy	14	1.00
OG0006691	specific	fuzzy	14	1.00
OG0006693	specific	fuzzy	14	1.00
OG0006694	specific	fuzzy	14	1.00
OG0006696	specific	fuzzy	14	1.00
OG0006699	specific	fuzzy	14	1.00
OG0006700	specific	fuzzy	14	1.00
OG0006701	specific	fuzzy	14	1.00
OG0006704	specific	fuzzy	14	1.00
OG0006707	specific	fuzzy	14	1.00
OG0006708	specific	fuzzy	14	1.00
OG0006709	specific	fuzzy	14	1.00
OG0006713	specific	fuzzy	14	1.00
OG0006714	specific	fuzzy	14	1.00
OG0006716	specific	fuzzy	14	1.00
OG0006717	specific	fuzzy	14	1.00
OG0006718	specific	fuzzy	14	1.00
OG0006719	specific	fuzzy	14	1.00
OG0006720	specific	fuzzy	14	1.00
OG0006721	specific	fuzzy	14	1.00
OG0006725	specific	fuzzy	14	1.00
OG0006727	specific	fuzzy	14	1.00
OG0006728	specific	fuzzy	14	1.00
OG0006729	specific	fuzzy	14	1.00
OG0006730	specific	fuzzy	14	1.00
OG0006732	specific	fuzzy	14	1.00
OG0006734	specific	fuzzy	14	1.00
OG0006735	specific	fuzzy	14	1.00
OG0006737	specific	fuzzy	14	1.00
OG0006738	specific	fuzzy	14	1.00
OG0006739	specific	fuzzy	14	1.00
OG0006740	specific	fuzzy	14	1.00
OG0006741	specific	fuzzy	14	1.00
OG0006742	specific	fuzzy	14	1.00
OG0006743	specific	fuzzy	14	1.00
OG0006745	specific	fuzzy	14	1.00
OG0006747	specific	fuzzy	14	1.00
OG0006748	specific	fuzzy	14	1.00
OG0006750	specific	fuzzy	14	1.00
OG0006751	specific	fuzzy	14	1.00
OG0006756	specific	fuzzy	14	1.00
OG0006757	specific	fuzzy	14	1.00
OG0006758	specific	fuzzy	14	1.00
OG0006762	specific	fuzzy	14	1.00
OG0006763	specific	fuzzy	14	1.00
OG0006764	specific	fuzzy	14	1.00
OG0006768	specific	fuzzy	14	1.00
OG0006769	specific	fuzzy	14	1.00
OG0006770	specific	fuzzy	14	1.00
OG0006773	specific	fuzzy	14	1.00
OG0006774	specific	fuzzy	14	1.00
OG0006775	specific	fuzzy	14	1.00
OG0006776	specific	fuzzy	14	1.00
OG0006777	specific	fuzzy	14	1.00
OG0006778	specific	fuzzy	14	1.00
OG0006779	specific	fuzzy	14	1.00
OG0006782	specific	fuzzy	14	1.00
OG0006783	specific	fuzzy	14	1.00
OG0006784	specific	fuzzy	14	1.00
OG0006785	specific	fuzzy	14	1.00
OG0006786	specific	fuzzy	14	1.00
OG0006787	specific	fuzzy	14	1.00
OG0006788	specific	fuzzy	14	1.00
OG0006789	specific	fuzzy	14	1.00
OG0006790	specific	fuzzy	14	1.00
OG0006791	specific	fuzzy	14	1.00
OG0006792	specific	fuzzy	14	1.00
OG0006793	specific	fuzzy	14	1.00
OG0006795	specific	fuzzy	14	1.00
OG0006797	specific	fuzzy	14	1.00
OG0006799	specific	fuzzy	14	1.00
OG0006800	specific	fuzzy	14	1.00
OG0006803	specific	fuzzy	14	1.00
OG0006804	specific	fuzzy	14	1.00
OG0006805	specific	fuzzy	14	1.00
OG0006806	specific	fuzzy	14	1.00
OG0006808	specific	fuzzy	14	1.00
OG0006809	specific	fuzzy	14	1.00
OG0006810	specific	fuzzy	14	1.00
OG0006811	specific	fuzzy	14	1.00
OG0006812	specific	fuzzy	14	1.00
OG0006814	specific	fuzzy	14	1.00
OG0006815	specific	fuzzy	14	1.00
OG0006816	specific	fuzzy	14	1.00
OG0006820	specific	fuzzy	14	1.00
OG0006821	specific	fuzzy	14	1.00
OG0006822	specific	fuzzy	14	1.00
OG0006824	specific	fuzzy	14	1.00
OG0006825	specific	fuzzy	14	1.00
OG0006826	specific	fuzzy	14	1.00
OG0006828	specific	fuzzy	14	1.00
OG0006829	specific	fuzzy	14	1.00
OG0006830	specific	fuzzy	14	1.00
OG0006831	specific	fuzzy	14	1.00
OG0006832	specific	fuzzy	14	1.00
OG0006834	specific	fuzzy	14	1.00
OG0006835	specific	fuzzy	14	1.00
OG0006837	specific	fuzzy	14	1.00
OG0006840	specific	fuzzy	14	1.00
OG0006841	specific	fuzzy	14	1.00
OG0006845	specific	fuzzy	14	1.00
OG0006846	specific	fuzzy	14	1.00
OG0006849	specific	fuzzy	14	1.00
OG0006853	specific	fuzzy	14	1.00
OG0006856	specific	fuzzy	14	1.00
OG0006857	specific	fuzzy	14	1.00
OG0006858	specific	fuzzy	14	1.00
OG0006860	specific	fuzzy	14	1.00
OG0006861	specific	fuzzy	14	1.00
OG0006862	specific	fuzzy	14	1.00
OG0006864	specific	fuzzy	14	1.00
OG0006868	specific	fuzzy	14	1.00
OG0006870	specific	fuzzy	14	1.00
OG0006871	specific	fuzzy	14	1.00
OG0006872	specific	fuzzy	14	1.00
OG0006873	specific	fuzzy	14	1.00
OG0006874	specific	fuzzy	14	1.00
OG0006875	specific	fuzzy	14	1.00
OG0006876	specific	fuzzy	14	1.00
OG0006877	specific	fuzzy	14	1.00
OG0006878	specific	fuzzy	14	1.00
OG0006879	specific	fuzzy	14	1.00
OG0006882	specific	fuzzy	14	1.00
OG0006886	specific	fuzzy	14	1.00
OG0006890	specific	fuzzy	14	1.00
OG0006893	specific	fuzzy	14	1.00
OG0006896	specific	fuzzy	14	1.00
OG0006899	specific	fuzzy	14	1.00
OG0006901	specific	fuzzy	14	1.00
OG0006902	specific	fuzzy	14	1.00
OG0006904	specific	fuzzy	14	1.00
OG0006905	specific	fuzzy	14	1.00
OG0006907	specific	fuzzy	14	1.00
OG0006913	specific	fuzzy	14	1.00
OG0006914	specific	fuzzy	14	1.00
OG0006915	specific	fuzzy	14	1.00
OG0006916	specific	fuzzy	14	1.00
OG0006917	specific	fuzzy	14	1.00
OG0006918	specific	fuzzy	14	1.00
OG0006920	specific	fuzzy	14	1.00
OG0006921	specific	fuzzy	14	1.00
OG0006923	specific	fuzzy	14	1.00
OG0006924	specific	fuzzy	14	1.00
OG0006925	specific	fuzzy	14	1.00
OG0006934	specific	fuzzy	14	1.00
OG0006935	specific	fuzzy	14	1.00
OG0006937	specific	fuzzy	14	1.00
OG0006938	specific	fuzzy	14	1.00
OG0006940	specific	fuzzy	14	1.00
OG0006944	specific	fuzzy	14	1.00
OG0006948	specific	fuzzy	14	1.00
OG0006949	specific	fuzzy	14	1.00
OG0006951	specific	fuzzy	14	1.00
OG0006953	specific	fuzzy	14	1.00
OG0006954	specific	fuzzy	14	1.00
OG0006955	specific	fuzzy	14	1.00
OG0006956	specific	fuzzy	14	1.00
OG0006957	specific	fuzzy	14	1.00
OG0006958	specific	fuzzy	14	1.00
OG0006960	specific	fuzzy	14	1.00
OG0006961	specific	fuzzy	14	1.00
OG0006962	specific	fuzzy	14	1.00
OG0006964	specific	fuzzy	14	1.00
OG0006965	specific	fuzzy	14	1.00
OG0006966	specific	fuzzy	14	1.00
OG0006968	specific	fuzzy	14	1.00
OG0006969	specific	fuzzy	14	1.00
OG0006972	specific	fuzzy	14	1.00
OG0006973	specific	fuzzy	14	1.00
OG0006974	specific	fuzzy	14	1.00
OG0006975	specific	fuzzy	14	1.00
OG0006976	specific	fuzzy	14	1.00
OG0006979	specific	fuzzy	14	1.00
OG0006983	specific	fuzzy	14	1.00
OG0006984	specific	fuzzy	14	1.00
OG0006988	specific	fuzzy	14	1.00
OG0006992	specific	fuzzy	14	1.00
OG0006993	specific	fuzzy	14	1.00
OG0006998	specific	fuzzy	14	1.00
OG0007004	specific	fuzzy	14	1.00
OG0007005	specific	fuzzy	14	1.00
OG0007007	specific	fuzzy	14	1.00
OG0007009	specific	fuzzy	14	1.00
OG0007010	specific	fuzzy	14	1.00
OG0007011	specific	fuzzy	14	1.00
OG0007012	specific	fuzzy	14	1.00
OG0007013	specific	fuzzy	14	1.00
OG0007014	specific	fuzzy	14	1.00
OG0007015	specific	fuzzy	14	1.00
OG0007020	specific	fuzzy	14	1.00
OG0007143	specific	fuzzy	13	1.00
OG0007144	specific	fuzzy	13	1.00
OG0007146	specific	fuzzy	13	1.00
OG0007147	specific	fuzzy	13	1.00
OG0007148	specific	fuzzy	13	1.00
OG0007151	specific	fuzzy	13	1.00
OG0007153	specific	fuzzy	13	1.00
OG0007154	specific	fuzzy	13	1.00
OG0007155	specific	fuzzy	13	1.00
OG0007156	specific	fuzzy	13	1.00
OG0007157	specific	fuzzy	13	1.00
OG0007158	specific	fuzzy	13	1.00
OG0007160	specific	fuzzy	13	1.00
OG0007162	specific	fuzzy	13	1.00
OG0007165	specific	fuzzy	13	1.00
OG0007166	specific	fuzzy	13	1.00
OG0007167	specific	fuzzy	13	1.00
OG0007170	specific	fuzzy	13	1.00
OG0007171	specific	fuzzy	13	1.00
OG0007173	specific	fuzzy	13	1.00
OG0007176	specific	fuzzy	13	1.00
OG0007178	specific	fuzzy	13	1.00
OG0007179	specific	fuzzy	13	1.00
OG0007180	specific	fuzzy	13	1.00
OG0007181	specific	fuzzy	13	1.00
OG0007184	specific	fuzzy	13	1.00
OG0007185	specific	fuzzy	13	1.00
OG0007188	specific	fuzzy	13	1.00
OG0007189	specific	fuzzy	13	1.00
OG0007192	specific	fuzzy	13	1.00
OG0007196	specific	fuzzy	13	1.00
OG0007197	specific	fuzzy	13	1.00
OG0007198	specific	fuzzy	13	1.00
OG0007199	specific	fuzzy	13	1.00
OG0007201	specific	fuzzy	13	1.00
OG0007202	specific	fuzzy	13	1.00
OG0007206	specific	fuzzy	13	1.00
OG0007208	specific	fuzzy	13	1.00
OG0007209	specific	fuzzy	13	1.00
OG0007210	specific	fuzzy	13	1.00
OG0007211	specific	fuzzy	13	1.00
OG0007213	specific	fuzzy	13	1.00
OG0007214	specific	fuzzy	13	1.00
OG0007215	specific	fuzzy	13	1.00
OG0007216	specific	fuzzy	13	1.00
OG0007217	specific	fuzzy	13	1.00
OG0007218	specific	fuzzy	13	1.00
OG0007220	specific	fuzzy	13	1.00
OG0007223	specific	fuzzy	13	1.00
OG0007227	specific	fuzzy	13	1.00
OG0007228	specific	fuzzy	13	1.00
OG0007229	specific	fuzzy	13	1.00
OG0007231	specific	fuzzy	13	1.00
OG0007233	specific	fuzzy	13	1.00
OG0007235	specific	fuzzy	13	1.00
OG0007236	specific	fuzzy	13	1.00
OG0007237	specific	fuzzy	13	1.00
OG0007239	specific	fuzzy	13	1.00
OG0007240	specific	fuzzy	13	1.00
OG0007241	specific	fuzzy	13	1.00
OG0007243	specific	fuzzy	13	1.00
OG0007244	specific	fuzzy	13	1.00
OG0007248	specific	fuzzy	13	1.00
OG0007249	specific	fuzzy	13	1.00
OG0007251	specific	fuzzy	13	1.00
OG0007252	specific	fuzzy	13	1.00
OG0007253	specific	fuzzy	13	1.00
OG0007254	specific	fuzzy	13	1.00
OG0007255	specific	fuzzy	13	1.00
OG0007256	specific	fuzzy	13	1.00
OG0007257	specific	fuzzy	13	1.00
OG0007258	specific	fuzzy	13	1.00
OG0007259	specific	fuzzy	13	1.00
OG0007260	specific	fuzzy	13	1.00
OG0007262	specific	fuzzy	13	1.00
OG0007263	specific	fuzzy	13	1.00
OG0007264	specific	fuzzy	13	1.00
OG0007265	specific	fuzzy	13	1.00
OG0007266	specific	fuzzy	13	1.00
OG0007267	specific	fuzzy	13	1.00
OG0007268	specific	fuzzy	13	1.00
OG0007269	specific	fuzzy	13	1.00
OG0007271	specific	fuzzy	13	1.00
OG0007275	specific	fuzzy	13	1.00
OG0007277	specific	fuzzy	13	1.00
OG0007280	specific	fuzzy	13	1.00
OG0007281	specific	fuzzy	13	1.00
OG0007284	specific	fuzzy	13	1.00
OG0007285	specific	fuzzy	13	1.00
OG0007287	specific	fuzzy	13	1.00
OG0007289	specific	fuzzy	13	1.00
OG0007291	specific	fuzzy	13	1.00
OG0007292	specific	fuzzy	13	1.00
OG0007293	specific	fuzzy	13	1.00
OG0007294	specific	fuzzy	13	1.00
OG0007295	specific	fuzzy	13	1.00
OG0007297	specific	fuzzy	13	1.00
OG0007298	specific	fuzzy	13	1.00
OG0007299	specific	fuzzy	13	1.00
OG0007300	specific	fuzzy	13	1.00
OG0007304	specific	fuzzy	13	1.00
OG0007305	specific	fuzzy	13	1.00
OG0007307	specific	fuzzy	13	1.00
OG0007308	specific	fuzzy	13	1.00
OG0007309	specific	fuzzy	13	1.00
OG0007313	specific	fuzzy	13	1.00
OG0007315	specific	fuzzy	13	1.00
OG0007317	specific	fuzzy	13	1.00
OG0007319	specific	fuzzy	13	1.00
OG0007320	specific	fuzzy	13	1.00
OG0007321	specific	fuzzy	13	1.00
OG0007322	specific	fuzzy	13	1.00
OG0007323	specific	fuzzy	13	1.00
OG0007324	specific	fuzzy	13	1.00
OG0007325	specific	fuzzy	13	1.00
OG0007326	specific	fuzzy	13	1.00
OG0007328	specific	fuzzy	13	1.00
OG0007329	specific	fuzzy	13	1.00
OG0007330	specific	fuzzy	13	1.00
OG0007331	specific	fuzzy	13	1.00
OG0007332	specific	fuzzy	13	1.00
OG0007333	specific	fuzzy	13	1.00
OG0007334	specific	fuzzy	13	1.00
OG0007336	specific	fuzzy	13	1.00
OG0007337	specific	fuzzy	13	1.00
OG0007338	specific	fuzzy	13	1.00
OG0007339	specific	fuzzy	13	1.00
OG0007341	specific	fuzzy	13	1.00
OG0007342	specific	fuzzy	13	1.00
OG0007343	specific	fuzzy	13	1.00
OG0007344	specific	fuzzy	13	1.00
OG0007345	specific	fuzzy	13	1.00
OG0007346	specific	fuzzy	13	1.00
OG0007351	specific	fuzzy	13	1.00
OG0007352	specific	fuzzy	13	1.00
OG0007353	specific	fuzzy	13	1.00
OG0007354	specific	fuzzy	13	1.00
OG0007355	specific	fuzzy	13	1.00
OG0007357	specific	fuzzy	13	1.00
OG0007359	specific	fuzzy	13	1.00
OG0007360	specific	fuzzy	13	1.00
OG0007362	specific	fuzzy	13	1.00
OG0007365	specific	fuzzy	13	1.00
OG0007366	specific	fuzzy	13	1.00
OG0007367	specific	fuzzy	13	1.00
OG0007369	specific	fuzzy	13	1.00
OG0007370	specific	fuzzy	13	1.00
OG0007371	specific	fuzzy	13	1.00
OG0007373	specific	fuzzy	13	1.00
OG0007374	specific	fuzzy	13	1.00
OG0007375	specific	fuzzy	13	1.00
OG0007377	specific	fuzzy	13	1.00
OG0007379	specific	fuzzy	13	1.00
OG0007381	specific	fuzzy	13	1.00
OG0007382	specific	fuzzy	13	1.00
OG0007383	specific	fuzzy	13	1.00
OG0007384	specific	fuzzy	13	1.00
OG0007385	specific	fuzzy	13	1.00
OG0007386	specific	fuzzy	13	1.00
OG0007388	specific	fuzzy	13	1.00
OG0007391	specific	fuzzy	13	1.00
OG0007392	specific	fuzzy	13	1.00
OG0007393	specific	fuzzy	13	1.00
OG0007395	specific	fuzzy	13	1.00
OG0007397	specific	fuzzy	13	1.00
OG0007398	specific	fuzzy	13	1.00
OG0007399	specific	fuzzy	13	1.00
OG0007401	specific	fuzzy	13	1.00
OG0007403	specific	fuzzy	13	1.00
OG0007404	specific	fuzzy	13	1.00
OG0007407	specific	fuzzy	13	1.00
OG0007408	specific	fuzzy	13	1.00
OG0007410	specific	fuzzy	13	1.00
OG0007411	specific	fuzzy	13	1.00
OG0007412	specific	fuzzy	13	1.00
OG0007415	specific	fuzzy	13	1.00
OG0007416	specific	fuzzy	13	1.00
OG0007418	specific	fuzzy	13	1.00
OG0007419	specific	fuzzy	13	1.00
OG0007420	specific	fuzzy	13	1.00
OG0007421	specific	fuzzy	13	1.00
OG0007422	specific	fuzzy	13	1.00
OG0007423	specific	fuzzy	13	1.00
OG0007425	specific	fuzzy	13	1.00
OG0007426	specific	fuzzy	13	1.00
OG0007427	specific	fuzzy	13	1.00
OG0007429	specific	fuzzy	13	1.00
OG0007430	specific	fuzzy	13	1.00
OG0007431	specific	fuzzy	13	1.00
OG0007432	specific	fuzzy	13	1.00
OG0007433	specific	fuzzy	13	1.00
OG0007434	specific	fuzzy	13	1.00
OG0007435	specific	fuzzy	13	1.00
OG0007436	specific	fuzzy	13	1.00
OG0007438	specific	fuzzy	13	1.00
OG0007439	specific	fuzzy	13	1.00
OG0007440	specific	fuzzy	13	1.00
OG0007441	specific	fuzzy	13	1.00
OG0007443	specific	fuzzy	13	1.00
OG0007445	specific	fuzzy	13	1.00
OG0007446	specific	fuzzy	13	1.00
OG0007447	specific	fuzzy	13	1.00
OG0007451	specific	fuzzy	13	1.00
OG0007452	specific	fuzzy	13	1.00
OG0007455	specific	fuzzy	13	1.00
OG0007456	specific	fuzzy	13	1.00
OG0007457	specific	fuzzy	13	1.00
OG0007461	specific	fuzzy	13	1.00
OG0007462	specific	fuzzy	13	1.00
OG0007468	specific	fuzzy	13	1.00
OG0007469	specific	fuzzy	13	1.00
OG0007470	specific	fuzzy	13	1.00
OG0007472	specific	fuzzy	13	1.00
OG0007473	specific	fuzzy	13	1.00
OG0007474	specific	fuzzy	13	1.00
OG0007476	specific	fuzzy	13	1.00
OG0007478	specific	fuzzy	13	1.00
OG0007479	specific	fuzzy	13	1.00
OG0007480	specific	fuzzy	13	1.00
OG0007483	specific	fuzzy	13	1.00
OG0007484	specific	fuzzy	13	1.00
OG0007486	specific	fuzzy	13	1.00
OG0007487	specific	fuzzy	13	1.00
OG0007488	specific	fuzzy	13	1.00
OG0007489	specific	fuzzy	13	1.00
OG0007491	specific	fuzzy	13	1.00
OG0007493	specific	fuzzy	13	1.00
OG0007494	specific	fuzzy	13	1.00
OG0007495	specific	fuzzy	13	1.00
OG0007496	specific	fuzzy	13	1.00
OG0007500	specific	fuzzy	13	1.00
OG0007501	specific	fuzzy	13	1.00
OG0007502	specific	fuzzy	13	1.00
OG0007503	specific	fuzzy	13	1.00
OG0007506	specific	fuzzy	13	1.00
OG0007507	specific	fuzzy	13	1.00
OG0007509	specific	fuzzy	13	1.00
OG0007510	specific	fuzzy	13	1.00
OG0007511	specific	fuzzy	13	1.00
OG0007512	specific	fuzzy	13	1.00
OG0007514	specific	fuzzy	13	1.00
OG0007515	specific	fuzzy	13	1.00
OG0007516	specific	fuzzy	13	1.00
OG0007517	specific	fuzzy	13	1.00
OG0007518	specific	fuzzy	13	1.00
OG0007522	specific	fuzzy	13	1.00
OG0007523	specific	fuzzy	13	1.00
OG0007524	specific	fuzzy	13	1.00
OG0007527	specific	fuzzy	13	1.00
OG0007528	specific	fuzzy	13	1.00
OG0007529	specific	fuzzy	13	1.00
OG0007530	specific	fuzzy	13	1.00
OG0007531	specific	fuzzy	13	1.00
OG0007532	specific	fuzzy	13	1.00
OG0007533	specific	fuzzy	13	1.00
OG0007539	specific	fuzzy	13	1.00
OG0007540	specific	fuzzy	13	1.00
OG0007542	specific	fuzzy	13	1.00
OG0007543	specific	fuzzy	13	1.00
OG0007544	specific	fuzzy	13	1.00
OG0007547	specific	fuzzy	13	1.00
OG0007548	specific	fuzzy	13	1.00
OG0007550	specific	fuzzy	13	1.00
OG0007551	specific	fuzzy	13	1.00
OG0007552	specific	fuzzy	13	1.00
OG0007553	specific	fuzzy	13	1.00
OG0007554	specific	fuzzy	13	1.00
OG0007555	specific	fuzzy	13	1.00
OG0007556	specific	fuzzy	13	1.00
OG0007558	specific	fuzzy	13	1.00
OG0007559	specific	fuzzy	13	1.00
OG0007561	specific	fuzzy	13	1.00
OG0007565	specific	fuzzy	13	1.00
OG0007568	specific	fuzzy	13	1.00
OG0007570	specific	fuzzy	13	1.00
OG0007571	specific	fuzzy	13	1.00
OG0007572	specific	fuzzy	13	1.00
OG0007573	specific	fuzzy	13	1.00
OG0007574	specific	fuzzy	13	1.00
OG0007576	specific	fuzzy	13	1.00
OG0007577	specific	fuzzy	13	1.00
OG0007578	specific	fuzzy	13	1.00
OG0007579	specific	fuzzy	13	1.00
OG0007580	specific	fuzzy	13	1.00
OG0007581	specific	fuzzy	13	1.00
OG0007582	specific	fuzzy	13	1.00
OG0007585	specific	fuzzy	13	1.00
OG0007586	specific	fuzzy	13	1.00
OG0007588	specific	fuzzy	13	1.00
OG0007589	specific	fuzzy	13	1.00
OG0007590	specific	fuzzy	13	1.00
OG0007592	specific	fuzzy	13	1.00
OG0007593	specific	fuzzy	13	1.00
OG0007594	specific	fuzzy	13	1.00
OG0007595	specific	fuzzy	13	1.00
OG0007596	specific	fuzzy	13	1.00
OG0007601	specific	fuzzy	13	1.00
OG0007605	specific	fuzzy	13	1.00
OG0007606	specific	fuzzy	13	1.00
OG0007610	specific	fuzzy	13	1.00
OG0007614	specific	fuzzy	13	1.00
OG0007615	specific	fuzzy	13	1.00
OG0007616	specific	fuzzy	13	1.00
OG0007621	specific	fuzzy	13	1.00
OG0007622	specific	fuzzy	13	1.00
OG0007623	specific	fuzzy	13	1.00
OG0007624	specific	fuzzy	13	1.00
OG0007625	specific	fuzzy	13	1.00
OG0007627	specific	fuzzy	13	1.00
OG0007629	specific	fuzzy	13	1.00
OG0007631	specific	fuzzy	13	1.00
OG0007633	specific	fuzzy	13	1.00
OG0007634	specific	fuzzy	13	1.00
OG0007636	specific	fuzzy	13	1.00
OG0007638	specific	fuzzy	13	1.00
OG0007641	specific	fuzzy	13	1.00
OG0007642	specific	fuzzy	13	1.00
OG0007644	specific	fuzzy	13	1.00
OG0007646	specific	fuzzy	13	1.00
OG0007648	specific	fuzzy	13	1.00
OG0007649	specific	fuzzy	13	1.00
OG0007650	specific	fuzzy	13	1.00
OG0007651	specific	fuzzy	13	1.00
OG0007653	specific	fuzzy	13	1.00
OG0007654	specific	fuzzy	13	1.00
OG0007655	specific	fuzzy	13	1.00
OG0007656	specific	fuzzy	13	1.00
OG0007660	specific	fuzzy	13	1.00
OG0007661	specific	fuzzy	13	1.00
OG0007663	specific	fuzzy	13	1.00
OG0007664	specific	fuzzy	13	1.00
OG0007666	specific	fuzzy	13	1.00
OG0007667	specific	fuzzy	13	1.00
OG0007670	specific	fuzzy	13	1.00
OG0007671	specific	fuzzy	13	1.00
OG0007672	specific	fuzzy	13	1.00
OG0007673	specific	fuzzy	13	1.00
OG0007674	specific	fuzzy	13	1.00
OG0007678	specific	fuzzy	13	1.00
OG0007679	specific	fuzzy	13	1.00
OG0007682	specific	fuzzy	13	1.00
OG0007683	specific	fuzzy	13	1.00
OG0007685	specific	fuzzy	13	1.00
OG0007686	specific	fuzzy	13	1.00
OG0007687	specific	fuzzy	13	1.00
OG0007688	specific	fuzzy	13	1.00
OG0007689	specific	fuzzy	13	1.00
OG0007690	specific	fuzzy	13	1.00
OG0007691	specific	fuzzy	13	1.00
OG0007693	specific	fuzzy	13	1.00
OG0007694	specific	fuzzy	13	1.00
OG0007696	specific	fuzzy	13	1.00
OG0007697	specific	fuzzy	13	1.00
OG0007698	specific	fuzzy	13	1.00
OG0007699	specific	fuzzy	13	1.00
OG0007701	specific	fuzzy	13	1.00
OG0007702	specific	fuzzy	13	1.00
OG0007703	specific	fuzzy	13	1.00
OG0007704	specific	fuzzy	13	1.00
OG0007707	specific	fuzzy	13	1.00
OG0007709	specific	fuzzy	13	1.00
OG0007710	specific	fuzzy	13	1.00
OG0007711	specific	fuzzy	13	1.00
OG0007713	specific	fuzzy	13	1.00
OG0007715	specific	fuzzy	13	1.00
OG0007716	specific	fuzzy	13	1.00
OG0007721	specific	fuzzy	13	1.00
OG0007723	specific	fuzzy	13	1.00
OG0007724	specific	fuzzy	13	1.00
OG0007727	specific	fuzzy	13	1.00
OG0007729	specific	fuzzy	13	1.00
OG0007730	specific	fuzzy	13	1.00
OG0007731	specific	fuzzy	13	1.00
OG0007732	specific	fuzzy	13	1.00
OG0007737	specific	fuzzy	13	1.00
OG0007739	specific	fuzzy	13	1.00
OG0007740	specific	fuzzy	13	1.00
OG0007741	specific	fuzzy	13	1.00
OG0007742	specific	fuzzy	13	1.00
OG0007745	specific	fuzzy	13	1.00
OG0007746	specific	fuzzy	13	1.00
OG0007747	specific	fuzzy	13	1.00
OG0007749	specific	fuzzy	13	1.00
OG0007751	specific	fuzzy	13	1.00
OG0007753	specific	fuzzy	13	1.00
OG0007755	specific	fuzzy	13	1.00
OG0007757	specific	fuzzy	13	1.00
OG0007762	specific	fuzzy	13	1.00
OG0007763	specific	fuzzy	13	1.00
OG0007766	specific	fuzzy	13	1.00
OG0007769	specific	fuzzy	13	1.00
OG0007771	specific	fuzzy	13	1.00
OG0007772	specific	fuzzy	13	1.00
OG0007773	specific	fuzzy	13	1.00
OG0007774	specific	fuzzy	13	1.00
OG0007776	specific	fuzzy	13	1.00
OG0007777	specific	fuzzy	13	1.00
OG0007778	specific	fuzzy	13	1.00
OG0007779	specific	fuzzy	13	1.00
OG0007781	specific	fuzzy	13	1.00
OG0007782	specific	fuzzy	13	1.00
OG0007784	specific	fuzzy	13	1.00
OG0007785	specific	fuzzy	13	1.00
OG0007788	specific	fuzzy	13	1.00
OG0007790	specific	fuzzy	13	1.00
OG0007794	specific	fuzzy	13	1.00
OG0007796	specific	fuzzy	13	1.00
OG0007798	specific	fuzzy	13	1.00
OG0007800	specific	fuzzy	13	1.00
OG0007801	specific	fuzzy	13	1.00
OG0007802	specific	fuzzy	13	1.00
OG0007806	specific	fuzzy	13	1.00
OG0007807	specific	fuzzy	13	1.00
OG0007808	specific	fuzzy	13	1.00
OG0007809	specific	fuzzy	13	1.00
OG0007810	specific	fuzzy	13	1.00
OG0007811	specific	fuzzy	13	1.00
OG0007813	specific	fuzzy	13	1.00
OG0007814	specific	fuzzy	13	1.00
OG0007815	specific	fuzzy	13	1.00
OG0007819	specific	fuzzy	13	1.00
OG0007822	specific	fuzzy	13	1.00
OG0007823	specific	fuzzy	13	1.00
OG0007824	specific	fuzzy	13	1.00
OG0007825	specific	fuzzy	13	1.00
OG0007826	specific	fuzzy	13	1.00
OG0007827	specific	fuzzy	13	1.00
OG0007828	specific	fuzzy	13	1.00
OG0007832	specific	fuzzy	13	1.00
OG0007833	specific	fuzzy	13	1.00
OG0007835	specific	fuzzy	13	1.00
OG0007836	specific	fuzzy	13	1.00
OG0007838	specific	fuzzy	13	1.00
OG0007839	specific	fuzzy	13	1.00
OG0007840	specific	fuzzy	13	1.00
OG0007842	specific	fuzzy	13	1.00
OG0007843	specific	fuzzy	13	1.00
OG0007845	specific	fuzzy	13	1.00
OG0007848	specific	fuzzy	13	1.00
OG0007850	specific	fuzzy	13	1.00
OG0007851	specific	fuzzy	13	1.00
OG0007854	specific	fuzzy	13	1.00
OG0007855	specific	fuzzy	13	1.00
OG0007857	specific	fuzzy	13	1.00
OG0007858	specific	fuzzy	13	1.00
OG0007861	specific	fuzzy	13	1.00
OG0007862	specific	fuzzy	13	1.00
OG0007863	specific	fuzzy	13	1.00
OG0007894	specific	fuzzy	13	1.00
OG0007901	specific	fuzzy	13	1.00
OG0004446	specific	true	15	1.00
OG0004447	specific	true	15	1.00
OG0004448	specific	true	15	1.00
OG0004449	specific	true	15	1.00
OG0004450	specific	true	15	1.00
OG0004455	specific	true	15	1.00
OG0004460	specific	true	15	1.00
OG0004464	specific	true	15	1.00
OG0004465	specific	true	15	1.00
OG0004466	specific	true	15	1.00
OG0004468	specific	true	15	1.00
OG0004470	specific	true	15	1.00
OG0004471	specific	true	15	1.00
OG0004474	specific	true	15	1.00
OG0004475	specific	true	15	1.00
OG0004476	specific	true	15	1.00
OG0004477	specific	true	15	1.00
OG0004481	specific	true	15	1.00
OG0004485	specific	true	15	1.00
OG0004487	specific	true	15	1.00
OG0004490	specific	true	15	1.00
OG0004491	specific	true	15	1.00
OG0004494	specific	true	15	1.00
OG0004495	specific	true	15	1.00
OG0004497	specific	true	15	1.00
OG0004499	specific	true	15	1.00
OG0004500	specific	true	15	1.00
OG0004503	specific	true	15	1.00
OG0004506	specific	true	15	1.00
OG0004507	specific	true	15	1.00
